chr	site	depth	LMNA	TNNT2	SCNSA	MYBPC3	MYH6	MYH7
chr3	38590987	0	0	0	1	0	0	0	NM_198056
chr3	38590988	0	0	0	1	0	0	0	NM_198056
chr3	38590989	0	0	0	1	0	0	0	NM_198056
chr3	38590990	0	0	0	1	0	0	0	NM_198056
chr3	38590991	0	0	0	1	0	0	0	NM_198056
chr3	38590992	0	0	0	1	0	0	0	NM_198056
chr3	38590993	0	0	0	1	0	0	0	NM_198056
chr3	38590994	0	0	0	1	0	0	0	NM_198056
chr3	38590995	0	0	0	1	0	0	0	NM_198056
chr3	38590996	0	0	0	1	0	0	0	NM_198056
chr3	38590997	0	0	0	1	0	0	0	NM_198056
chr3	38590998	0	0	0	1	0	0	0	NM_198056
chr3	38590999	0	0	0	1	0	0	0	NM_198056
chr3	38591000	0	0	0	1	0	0	0	NM_198056
chr3	38591001	0	0	0	1	0	0	0	NM_198056
chr3	38591002	0	0	0	1	0	0	0	NM_198056
chr3	38591003	0	0	0	1	0	0	0	NM_198056
chr3	38591004	0	0	0	1	0	0	0	NM_198056
chr3	38591005	0	0	0	1	0	0	0	NM_198056
chr3	38591006	0	0	0	1	0	0	0	NM_198056
chr3	38591007	0	0	0	1	0	0	0	NM_198056
chr3	38591008	0	0	0	1	0	0	0	NM_198056
chr3	38591009	0	0	0	1	0	0	0	NM_198056
chr3	38591010	0	0	0	1	0	0	0	NM_198056
chr3	38591011	0	0	0	1	0	0	0	NM_198056
chr3	38591012	0	0	0	1	0	0	0	NM_198056
chr3	38591013	0	0	0	1	0	0	0	NM_198056
chr3	38591014	0	0	0	1	0	0	0	NM_198056
chr3	38591015	0	0	0	1	0	0	0	NM_198056
chr3	38591016	0	0	0	1	0	0	0	NM_198056
chr3	38591017	0	0	0	1	0	0	0	NM_198056
chr3	38591018	0	0	0	1	0	0	0	NM_198056
chr3	38591019	0	0	0	1	0	0	0	NM_198056
chr3	38591020	0	0	0	1	0	0	0	NM_198056
chr3	38591021	0	0	0	1	0	0	0	NM_198056
chr3	38591022	0	0	0	1	0	0	0	NM_198056
chr3	38591023	0	0	0	1	0	0	0	NM_198056
chr3	38591024	0	0	0	1	0	0	0	NM_198056
chr3	38591025	0	0	0	1	0	0	0	NM_198056
chr3	38591026	0	0	0	1	0	0	0	NM_198056
chr3	38591027	0	0	0	1	0	0	0	NM_198056
chr3	38591028	0	0	0	1	0	0	0	NM_198056
chr3	38591029	0	0	0	1	0	0	0	NM_198056
chr3	38591030	0	0	0	1	0	0	0	NM_198056
chr3	38591031	0	0	0	1	0	0	0	NM_198056
chr3	38591032	0	0	0	1	0	0	0	NM_198056
chr3	38591033	0	0	0	1	0	0	0	NM_198056
chr3	38591034	0	0	0	1	0	0	0	NM_198056
chr3	38591035	0	0	0	1	0	0	0	NM_198056
chr3	38591036	0	0	0	1	0	0	0	NM_198056
chr3	38591037	0	0	0	1	0	0	0	NM_198056
chr3	38591038	0	0	0	1	0	0	0	NM_198056
chr3	38591039	0	0	0	1	0	0	0	NM_198056
chr3	38591040	0	0	0	1	0	0	0	NM_198056
chr3	38591041	0	0	0	1	0	0	0	NM_198056
chr3	38591042	0	0	0	1	0	0	0	NM_198056
chr3	38591043	0	0	0	1	0	0	0	NM_198056
chr3	38591044	0	0	0	1	0	0	0	NM_198056
chr3	38591045	0	0	0	1	0	0	0	NM_198056
chr3	38591046	0	0	0	1	0	0	0	NM_198056
chr3	38591047	0	0	0	1	0	0	0	NM_198056
chr3	38591048	0	0	0	1	0	0	0	NM_198056
chr3	38591049	0	0	0	1	0	0	0	NM_198056
chr3	38591050	0	0	0	1	0	0	0	NM_198056
chr3	38591051	0	0	0	1	0	0	0	NM_198056
chr3	38591052	0	0	0	1	0	0	0	NM_198056
chr3	38591053	0	0	0	1	0	0	0	NM_198056
chr3	38591054	0	0	0	1	0	0	0	NM_198056
chr3	38591055	0	0	0	1	0	0	0	NM_198056
chr3	38591056	0	0	0	1	0	0	0	NM_198056
chr3	38591057	0	0	0	1	0	0	0	NM_198056
chr3	38591058	0	0	0	1	0	0	0	NM_198056
chr3	38591059	0	0	0	1	0	0	0	NM_198056
chr3	38591060	0	0	0	1	0	0	0	NM_198056
chr3	38591061	0	0	0	1	0	0	0	NM_198056
chr3	38591062	0	0	0	1	0	0	0	NM_198056
chr3	38591063	0	0	0	1	0	0	0	NM_198056
chr3	38591064	0	0	0	1	0	0	0	NM_198056
chr3	38591065	0	0	0	1	0	0	0	NM_198056
chr3	38591066	0	0	0	1	0	0	0	NM_198056
chr3	38591067	0	0	0	1	0	0	0	NM_198056
chr3	38591068	0	0	0	1	0	0	0	NM_198056
chr3	38591069	0	0	0	1	0	0	0	NM_198056
chr3	38591070	0	0	0	1	0	0	0	NM_198056
chr3	38591071	0	0	0	1	0	0	0	NM_198056
chr3	38591072	0	0	0	1	0	0	0	NM_198056
chr3	38591073	0	0	0	1	0	0	0	NM_198056
chr3	38591074	0	0	0	1	0	0	0	NM_198056
chr3	38591075	0	0	0	1	0	0	0	NM_198056
chr3	38591076	0	0	0	1	0	0	0	NM_198056
chr3	38591077	0	0	0	1	0	0	0	NM_198056
chr3	38591078	0	0	0	1	0	0	0	NM_198056
chr3	38591079	0	0	0	1	0	0	0	NM_198056
chr3	38591080	0	0	0	1	0	0	0	NM_198056
chr3	38591081	0	0	0	1	0	0	0	NM_198056
chr3	38591082	0	0	0	1	0	0	0	NM_198056
chr3	38591083	0	0	0	1	0	0	0	NM_198056
chr3	38591084	0	0	0	1	0	0	0	NM_198056
chr3	38591085	0	0	0	1	0	0	0	NM_198056
chr3	38591086	0	0	0	1	0	0	0	NM_198056
chr3	38591087	0	0	0	1	0	0	0	NM_198056
chr3	38591088	0	0	0	1	0	0	0	NM_198056
chr3	38591089	0	0	0	1	0	0	0	NM_198056
chr3	38591090	0	0	0	1	0	0	0	NM_198056
chr3	38591091	0	0	0	1	0	0	0	NM_198056
chr3	38591092	0	0	0	1	0	0	0	NM_198056
chr3	38591093	0	0	0	1	0	0	0	NM_198056
chr3	38591094	0	0	0	1	0	0	0	NM_198056
chr3	38591095	0	0	0	1	0	0	0	NM_198056
chr3	38591096	0	0	0	1	0	0	0	NM_198056
chr3	38591097	0	0	0	1	0	0	0	NM_198056
chr3	38591098	0	0	0	1	0	0	0	NM_198056
chr3	38591099	0	0	0	1	0	0	0	NM_198056
chr3	38591100	0	0	0	1	0	0	0	NM_198056
chr3	38591101	0	0	0	1	0	0	0	NM_198056
chr3	38591102	0	0	0	1	0	0	0	NM_198056
chr3	38591103	0	0	0	1	0	0	0	NM_198056
chr3	38591104	0	0	0	1	0	0	0	NM_198056
chr3	38591105	0	0	0	1	0	0	0	NM_198056
chr3	38591106	0	0	0	1	0	0	0	NM_198056
chr3	38591107	0	0	0	1	0	0	0	NM_198056
chr3	38591108	0	0	0	1	0	0	0	NM_198056
chr3	38591109	0	0	0	1	0	0	0	NM_198056
chr3	38591110	0	0	0	1	0	0	0	NM_198056
chr3	38591111	0	0	0	1	0	0	0	NM_198056
chr3	38591112	0	0	0	1	0	0	0	NM_198056
chr3	38591113	0	0	0	1	0	0	0	NM_198056
chr3	38591114	0	0	0	1	0	0	0	NM_198056
chr3	38591115	0	0	0	1	0	0	0	NM_198056
chr3	38591116	0	0	0	1	0	0	0	NM_198056
chr3	38591117	0	0	0	1	0	0	0	NM_198056
chr3	38591118	0	0	0	1	0	0	0	NM_198056
chr3	38591119	0	0	0	1	0	0	0	NM_198056
chr3	38591120	0	0	0	1	0	0	0	NM_198056
chr3	38591121	0	0	0	1	0	0	0	NM_198056
chr3	38591122	0	0	0	1	0	0	0	NM_198056
chr3	38591123	0	0	0	1	0	0	0	NM_198056
chr3	38591124	0	0	0	1	0	0	0	NM_198056
chr3	38591125	0	0	0	1	0	0	0	NM_198056
chr3	38591126	0	0	0	1	0	0	0	NM_198056
chr3	38591127	0	0	0	1	0	0	0	NM_198056
chr3	38591128	0	0	0	1	0	0	0	NM_198056
chr3	38591129	0	0	0	1	0	0	0	NM_198056
chr3	38591130	0	0	0	1	0	0	0	NM_198056
chr3	38591131	0	0	0	1	0	0	0	NM_198056
chr3	38591132	0	0	0	1	0	0	0	NM_198056
chr3	38591133	0	0	0	1	0	0	0	NM_198056
chr3	38591134	0	0	0	1	0	0	0	NM_198056
chr3	38591135	0	0	0	1	0	0	0	NM_198056
chr3	38591136	0	0	0	1	0	0	0	NM_198056
chr3	38591137	0	0	0	1	0	0	0	NM_198056
chr3	38591138	0	0	0	1	0	0	0	NM_198056
chr3	38591139	0	0	0	1	0	0	0	NM_198056
chr3	38591140	0	0	0	1	0	0	0	NM_198056
chr3	38591141	0	0	0	1	0	0	0	NM_198056
chr3	38591142	0	0	0	1	0	0	0	NM_198056
chr3	38591143	0	0	0	1	0	0	0	NM_198056
chr3	38591144	0	0	0	1	0	0	0	NM_198056
chr3	38591145	0	0	0	1	0	0	0	NM_198056
chr3	38591146	0	0	0	1	0	0	0	NM_198056
chr3	38591147	0	0	0	1	0	0	0	NM_198056
chr3	38591148	0	0	0	1	0	0	0	NM_198056
chr3	38591149	0	0	0	1	0	0	0	NM_198056
chr3	38591150	0	0	0	1	0	0	0	NM_198056
chr3	38591151	0	0	0	1	0	0	0	NM_198056
chr3	38591152	0	0	0	1	0	0	0	NM_198056
chr3	38591153	0	0	0	1	0	0	0	NM_198056
chr3	38591154	0	0	0	1	0	0	0	NM_198056
chr3	38591155	0	0	0	1	0	0	0	NM_198056
chr3	38591156	0	0	0	1	0	0	0	NM_198056
chr3	38591157	0	0	0	1	0	0	0	NM_198056
chr3	38591158	0	0	0	1	0	0	0	NM_198056
chr3	38591159	0	0	0	1	0	0	0	NM_198056
chr3	38591160	0	0	0	1	0	0	0	NM_198056
chr3	38591161	0	0	0	1	0	0	0	NM_198056
chr3	38591162	0	0	0	1	0	0	0	NM_198056
chr3	38591163	0	0	0	1	0	0	0	NM_198056
chr3	38591164	0	0	0	1	0	0	0	NM_198056
chr3	38591165	0	0	0	1	0	0	0	NM_198056
chr3	38591166	0	0	0	1	0	0	0	NM_198056
chr3	38591167	0	0	0	1	0	0	0	NM_198056
chr3	38591168	0	0	0	1	0	0	0	NM_198056
chr3	38591169	0	0	0	1	0	0	0	NM_198056
chr3	38591170	0	0	0	1	0	0	0	NM_198056
chr3	38591171	0	0	0	1	0	0	0	NM_198056
chr3	38591172	0	0	0	1	0	0	0	NM_198056
chr3	38591173	0	0	0	1	0	0	0	NM_198056
chr3	38591174	0	0	0	1	0	0	0	NM_198056
chr3	38591175	0	0	0	1	0	0	0	NM_198056
chr3	38591176	0	0	0	1	0	0	0	NM_198056
chr3	38591177	0	0	0	1	0	0	0	NM_198056
chr3	38591178	0	0	0	1	0	0	0	NM_198056
chr3	38591179	0	0	0	1	0	0	0	NM_198056
chr3	38591180	0	0	0	1	0	0	0	NM_198056
chr3	38591181	0	0	0	1	0	0	0	NM_198056
chr3	38591182	0	0	0	1	0	0	0	NM_198056
chr3	38591183	0	0	0	1	0	0	0	NM_198056
chr3	38591184	0	0	0	1	0	0	0	NM_198056
chr3	38591185	0	0	0	1	0	0	0	NM_198056
chr3	38591186	0	0	0	1	0	0	0	NM_198056
chr3	38591187	0	0	0	1	0	0	0	NM_198056
chr3	38591188	0	0	0	1	0	0	0	NM_198056
chr3	38591189	0	0	0	1	0	0	0	NM_198056
chr3	38591190	0	0	0	1	0	0	0	NM_198056
chr3	38591191	0	0	0	1	0	0	0	NM_198056
chr3	38591192	0	0	0	1	0	0	0	NM_198056
chr3	38591193	0	0	0	1	0	0	0	NM_198056
chr3	38591194	0	0	0	1	0	0	0	NM_198056
chr3	38591195	0	0	0	1	0	0	0	NM_198056
chr3	38591196	0	0	0	1	0	0	0	NM_198056
chr3	38591197	0	0	0	1	0	0	0	NM_198056
chr3	38591198	0	0	0	1	0	0	0	NM_198056
chr3	38591199	0	0	0	1	0	0	0	NM_198056
chr3	38591200	0	0	0	1	0	0	0	NM_198056
chr3	38591201	0	0	0	1	0	0	0	NM_198056
chr3	38591202	0	0	0	1	0	0	0	NM_198056
chr3	38591203	0	0	0	1	0	0	0	NM_198056
chr3	38591204	0	0	0	1	0	0	0	NM_198056
chr3	38591205	0	0	0	1	0	0	0	NM_198056
chr3	38591206	0	0	0	1	0	0	0	NM_198056
chr3	38591207	0	0	0	1	0	0	0	NM_198056
chr3	38591208	0	0	0	1	0	0	0	NM_198056
chr3	38591209	0	0	0	1	0	0	0	NM_198056
chr3	38591210	0	0	0	1	0	0	0	NM_198056
chr3	38591211	0	0	0	1	0	0	0	NM_198056
chr3	38591212	0	0	0	1	0	0	0	NM_198056
chr3	38591213	0	0	0	1	0	0	0	NM_198056
chr3	38591214	0	0	0	1	0	0	0	NM_198056
chr3	38591215	0	0	0	1	0	0	0	NM_198056
chr3	38591216	0	0	0	1	0	0	0	NM_198056
chr3	38591217	0	0	0	1	0	0	0	NM_198056
chr3	38591218	0	0	0	1	0	0	0	NM_198056
chr3	38591219	0	0	0	1	0	0	0	NM_198056
chr3	38591220	0	0	0	1	0	0	0	NM_198056
chr3	38591221	0	0	0	1	0	0	0	NM_198056
chr3	38591222	0	0	0	1	0	0	0	NM_198056
chr3	38591223	0	0	0	1	0	0	0	NM_198056
chr3	38591224	0	0	0	1	0	0	0	NM_198056
chr3	38591225	0	0	0	1	0	0	0	NM_198056
chr3	38591226	0	0	0	1	0	0	0	NM_198056
chr3	38591227	0	0	0	1	0	0	0	NM_198056
chr3	38591228	0	0	0	1	0	0	0	NM_198056
chr3	38591229	0	0	0	1	0	0	0	NM_198056
chr3	38591230	0	0	0	1	0	0	0	NM_198056
chr3	38591231	0	0	0	1	0	0	0	NM_198056
chr3	38591232	0	0	0	1	0	0	0	NM_198056
chr3	38591233	0	0	0	1	0	0	0	NM_198056
chr3	38591234	0	0	0	1	0	0	0	NM_198056
chr3	38591235	0	0	0	1	0	0	0	NM_198056
chr3	38591236	0	0	0	1	0	0	0	NM_198056
chr3	38591237	0	0	0	1	0	0	0	NM_198056
chr3	38591238	0	0	0	1	0	0	0	NM_198056
chr3	38591239	0	0	0	1	0	0	0	NM_198056
chr3	38591240	0	0	0	1	0	0	0	NM_198056
chr3	38591241	0	0	0	1	0	0	0	NM_198056
chr3	38591242	0	0	0	1	0	0	0	NM_198056
chr3	38591243	0	0	0	1	0	0	0	NM_198056
chr3	38591244	0	0	0	1	0	0	0	NM_198056
chr3	38591245	0	0	0	1	0	0	0	NM_198056
chr3	38591246	0	0	0	1	0	0	0	NM_198056
chr3	38591247	0	0	0	1	0	0	0	NM_198056
chr3	38591248	0	0	0	1	0	0	0	NM_198056
chr3	38591249	0	0	0	1	0	0	0	NM_198056
chr3	38591250	0	0	0	1	0	0	0	NM_198056
chr3	38591251	0	0	0	1	0	0	0	NM_198056
chr3	38591252	0	0	0	1	0	0	0	NM_198056
chr3	38591253	0	0	0	1	0	0	0	NM_198056
chr3	38591254	0	0	0	1	0	0	0	NM_198056
chr3	38591255	0	0	0	1	0	0	0	NM_198056
chr3	38591256	0	0	0	1	0	0	0	NM_198056
chr3	38591257	0	0	0	1	0	0	0	NM_198056
chr3	38591258	0	0	0	1	0	0	0	NM_198056
chr3	38591259	0	0	0	1	0	0	0	NM_198056
chr3	38591260	0	0	0	1	0	0	0	NM_198056
chr3	38591261	0	0	0	1	0	0	0	NM_198056
chr3	38591262	0	0	0	1	0	0	0	NM_198056
chr3	38591263	0	0	0	1	0	0	0	NM_198056
chr3	38591264	0	0	0	1	0	0	0	NM_198056
chr3	38591265	0	0	0	1	0	0	0	NM_198056
chr3	38591266	0	0	0	1	0	0	0	NM_198056
chr3	38591267	0	0	0	1	0	0	0	NM_198056
chr3	38591268	0	0	0	1	0	0	0	NM_198056
chr3	38591269	0	0	0	1	0	0	0	NM_198056
chr3	38591270	0	0	0	1	0	0	0	NM_198056
chr3	38591271	0	0	0	1	0	0	0	NM_198056
chr3	38591272	0	0	0	1	0	0	0	NM_198056
chr3	38591273	0	0	0	1	0	0	0	NM_198056
chr3	38591274	0	0	0	1	0	0	0	NM_198056
chr3	38591275	0	0	0	1	0	0	0	NM_198056
chr3	38591276	0	0	0	1	0	0	0	NM_198056
chr3	38591277	0	0	0	1	0	0	0	NM_198056
chr3	38591278	0	0	0	1	0	0	0	NM_198056
chr3	38591279	0	0	0	1	0	0	0	NM_198056
chr3	38591280	0	0	0	1	0	0	0	NM_198056
chr3	38591281	0	0	0	1	0	0	0	NM_198056
chr3	38591282	0	0	0	1	0	0	0	NM_198056
chr3	38591283	0	0	0	1	0	0	0	NM_198056
chr3	38591284	0	0	0	1	0	0	0	NM_198056
chr3	38591285	0	0	0	1	0	0	0	NM_198056
chr3	38591286	0	0	0	1	0	0	0	NM_198056
chr3	38591287	0	0	0	1	0	0	0	NM_198056
chr3	38591288	0	0	0	1	0	0	0	NM_198056
chr3	38591289	0	0	0	1	0	0	0	NM_198056
chr3	38591290	0	0	0	1	0	0	0	NM_198056
chr3	38591291	0	0	0	1	0	0	0	NM_198056
chr3	38591292	0	0	0	1	0	0	0	NM_198056
chr3	38591293	0	0	0	1	0	0	0	NM_198056
chr3	38591294	0	0	0	1	0	0	0	NM_198056
chr3	38591295	0	0	0	1	0	0	0	NM_198056
chr3	38591296	0	0	0	1	0	0	0	NM_198056
chr3	38591297	0	0	0	1	0	0	0	NM_198056
chr3	38591298	0	0	0	1	0	0	0	NM_198056
chr3	38591299	0	0	0	1	0	0	0	NM_198056
chr3	38591300	0	0	0	1	0	0	0	NM_198056
chr3	38591301	0	0	0	1	0	0	0	NM_198056
chr3	38591302	0	0	0	1	0	0	0	NM_198056
chr3	38591303	0	0	0	1	0	0	0	NM_198056
chr3	38591304	0	0	0	1	0	0	0	NM_198056
chr3	38591305	0	0	0	1	0	0	0	NM_198056
chr3	38591306	0	0	0	1	0	0	0	NM_198056
chr3	38591307	0	0	0	1	0	0	0	NM_198056
chr3	38591308	0	0	0	1	0	0	0	NM_198056
chr3	38591309	0	0	0	1	0	0	0	NM_198056
chr3	38591310	0	0	0	1	0	0	0	NM_198056
chr3	38591311	0	0	0	1	0	0	0	NM_198056
chr3	38591312	0	0	0	1	0	0	0	NM_198056
chr3	38591313	0	0	0	1	0	0	0	NM_198056
chr3	38591314	0	0	0	1	0	0	0	NM_198056
chr3	38591315	0	0	0	1	0	0	0	NM_198056
chr3	38591316	0	0	0	1	0	0	0	NM_198056
chr3	38591317	0	0	0	1	0	0	0	NM_198056
chr3	38591318	0	0	0	1	0	0	0	NM_198056
chr3	38591319	0	0	0	1	0	0	0	NM_198056
chr3	38591320	0	0	0	1	0	0	0	NM_198056
chr3	38591321	0	0	0	1	0	0	0	NM_198056
chr3	38591322	0	0	0	1	0	0	0	NM_198056
chr3	38591323	0	0	0	1	0	0	0	NM_198056
chr3	38591324	0	0	0	1	0	0	0	NM_198056
chr3	38591325	0	0	0	1	0	0	0	NM_198056
chr3	38591326	0	0	0	1	0	0	0	NM_198056
chr3	38591327	0	0	0	1	0	0	0	NM_198056
chr3	38591328	0	0	0	1	0	0	0	NM_198056
chr3	38591329	0	0	0	1	0	0	0	NM_198056
chr3	38591330	0	0	0	1	0	0	0	NM_198056
chr3	38591331	0	0	0	1	0	0	0	NM_198056
chr3	38591332	0	0	0	1	0	0	0	NM_198056
chr3	38591333	0	0	0	1	0	0	0	NM_198056
chr3	38591334	0	0	0	1	0	0	0	NM_198056
chr3	38591335	0	0	0	1	0	0	0	NM_198056
chr3	38591336	0	0	0	1	0	0	0	NM_198056
chr3	38591337	0	0	0	1	0	0	0	NM_198056
chr3	38591338	0	0	0	1	0	0	0	NM_198056
chr3	38591339	0	0	0	1	0	0	0	NM_198056
chr3	38591340	0	0	0	1	0	0	0	NM_198056
chr3	38591341	0	0	0	1	0	0	0	NM_198056
chr3	38591342	0	0	0	1	0	0	0	NM_198056
chr3	38591343	0	0	0	1	0	0	0	NM_198056
chr3	38591344	0	0	0	1	0	0	0	NM_198056
chr3	38591345	0	0	0	1	0	0	0	NM_198056
chr3	38591346	0	0	0	1	0	0	0	NM_198056
chr3	38591347	0	0	0	1	0	0	0	NM_198056
chr3	38591348	0	0	0	1	0	0	0	NM_198056
chr3	38591349	0	0	0	1	0	0	0	NM_198056
chr3	38591350	0	0	0	1	0	0	0	NM_198056
chr3	38591351	0	0	0	1	0	0	0	NM_198056
chr3	38591352	0	0	0	1	0	0	0	NM_198056
chr3	38591353	0	0	0	1	0	0	0	NM_198056
chr3	38591354	0	0	0	1	0	0	0	NM_198056
chr3	38591355	0	0	0	1	0	0	0	NM_198056
chr3	38591356	0	0	0	1	0	0	0	NM_198056
chr3	38591357	0	0	0	1	0	0	0	NM_198056
chr3	38591358	0	0	0	1	0	0	0	NM_198056
chr3	38591359	0	0	0	1	0	0	0	NM_198056
chr3	38591360	0	0	0	1	0	0	0	NM_198056
chr3	38591361	0	0	0	1	0	0	0	NM_198056
chr3	38591362	0	0	0	1	0	0	0	NM_198056
chr3	38591363	0	0	0	1	0	0	0	NM_198056
chr3	38591364	0	0	0	1	0	0	0	NM_198056
chr3	38591365	0	0	0	1	0	0	0	NM_198056
chr3	38591366	0	0	0	1	0	0	0	NM_198056
chr3	38591367	0	0	0	1	0	0	0	NM_198056
chr3	38591368	0	0	0	1	0	0	0	NM_198056
chr3	38591369	0	0	0	1	0	0	0	NM_198056
chr3	38591370	0	0	0	1	0	0	0	NM_198056
chr3	38591371	0	0	0	1	0	0	0	NM_198056
chr3	38591372	0	0	0	1	0	0	0	NM_198056
chr3	38591373	0	0	0	1	0	0	0	NM_198056
chr3	38591374	0	0	0	1	0	0	0	NM_198056
chr3	38591375	0	0	0	1	0	0	0	NM_198056
chr3	38591376	0	0	0	1	0	0	0	NM_198056
chr3	38591377	0	0	0	1	0	0	0	NM_198056
chr3	38591378	0	0	0	1	0	0	0	NM_198056
chr3	38591379	0	0	0	1	0	0	0	NM_198056
chr3	38591380	0	0	0	1	0	0	0	NM_198056
chr3	38591381	0	0	0	1	0	0	0	NM_198056
chr3	38591382	0	0	0	1	0	0	0	NM_198056
chr3	38591383	0	0	0	1	0	0	0	NM_198056
chr3	38591384	0	0	0	1	0	0	0	NM_198056
chr3	38591385	0	0	0	1	0	0	0	NM_198056
chr3	38591386	0	0	0	1	0	0	0	NM_198056
chr3	38591387	0	0	0	1	0	0	0	NM_198056
chr3	38591388	0	0	0	1	0	0	0	NM_198056
chr3	38591389	0	0	0	1	0	0	0	NM_198056
chr3	38591390	0	0	0	1	0	0	0	NM_198056
chr3	38591391	0	0	0	1	0	0	0	NM_198056
chr3	38591392	0	0	0	1	0	0	0	NM_198056
chr3	38591393	0	0	0	1	0	0	0	NM_198056
chr3	38591394	0	0	0	1	0	0	0	NM_198056
chr3	38591395	0	0	0	1	0	0	0	NM_198056
chr3	38591396	0	0	0	1	0	0	0	NM_198056
chr3	38591397	0	0	0	1	0	0	0	NM_198056
chr3	38591398	0	0	0	1	0	0	0	NM_198056
chr3	38591399	0	0	0	1	0	0	0	NM_198056
chr3	38591400	0	0	0	1	0	0	0	NM_198056
chr3	38591401	0	0	0	1	0	0	0	NM_198056
chr3	38591402	0	0	0	1	0	0	0	NM_198056
chr3	38591403	0	0	0	1	0	0	0	NM_198056
chr3	38591404	0	0	0	1	0	0	0	NM_198056
chr3	38591405	0	0	0	1	0	0	0	NM_198056
chr3	38591406	0	0	0	1	0	0	0	NM_198056
chr3	38591407	0	0	0	1	0	0	0	NM_198056
chr3	38591408	0	0	0	1	0	0	0	NM_198056
chr3	38591409	0	0	0	1	0	0	0	NM_198056
chr3	38591410	0	0	0	1	0	0	0	NM_198056
chr3	38591411	0	0	0	1	0	0	0	NM_198056
chr3	38591412	0	0	0	1	0	0	0	NM_198056
chr3	38591413	0	0	0	1	0	0	0	NM_198056
chr3	38591414	0	0	0	1	0	0	0	NM_198056
chr3	38591415	0	0	0	1	0	0	0	NM_198056
chr3	38591416	0	0	0	1	0	0	0	NM_198056
chr3	38591417	0	0	0	1	0	0	0	NM_198056
chr3	38591418	0	0	0	1	0	0	0	NM_198056
chr3	38591419	0	0	0	1	0	0	0	NM_198056
chr3	38591420	0	0	0	1	0	0	0	NM_198056
chr3	38591421	0	0	0	1	0	0	0	NM_198056
chr3	38591422	0	0	0	1	0	0	0	NM_198056
chr3	38591423	0	0	0	1	0	0	0	NM_198056
chr3	38591424	0	0	0	1	0	0	0	NM_198056
chr3	38591425	0	0	0	1	0	0	0	NM_198056
chr3	38591426	0	0	0	1	0	0	0	NM_198056
chr3	38591427	0	0	0	1	0	0	0	NM_198056
chr3	38591428	0	0	0	1	0	0	0	NM_198056
chr3	38591429	0	0	0	1	0	0	0	NM_198056
chr3	38591430	0	0	0	1	0	0	0	NM_198056
chr3	38591431	0	0	0	1	0	0	0	NM_198056
chr3	38591432	0	0	0	1	0	0	0	NM_198056
chr3	38591433	0	0	0	1	0	0	0	NM_198056
chr3	38591434	0	0	0	1	0	0	0	NM_198056
chr3	38591435	0	0	0	1	0	0	0	NM_198056
chr3	38591436	0	0	0	1	0	0	0	NM_198056
chr3	38591437	0	0	0	1	0	0	0	NM_198056
chr3	38591438	0	0	0	1	0	0	0	NM_198056
chr3	38591439	0	0	0	1	0	0	0	NM_198056
chr3	38591440	0	0	0	1	0	0	0	NM_198056
chr3	38591441	0	0	0	1	0	0	0	NM_198056
chr3	38591442	0	0	0	1	0	0	0	NM_198056
chr3	38591443	0	0	0	1	0	0	0	NM_198056
chr3	38591444	0	0	0	1	0	0	0	NM_198056
chr3	38591445	0	0	0	1	0	0	0	NM_198056
chr3	38591446	0	0	0	1	0	0	0	NM_198056
chr3	38591447	0	0	0	1	0	0	0	NM_198056
chr3	38591448	0	0	0	1	0	0	0	NM_198056
chr3	38591449	0	0	0	1	0	0	0	NM_198056
chr3	38591450	0	0	0	1	0	0	0	NM_198056
chr3	38591451	0	0	0	1	0	0	0	NM_198056
chr3	38591452	0	0	0	1	0	0	0	NM_198056
chr3	38591453	0	0	0	1	0	0	0	NM_198056
chr3	38591454	0	0	0	1	0	0	0	NM_198056
chr3	38591455	0	0	0	1	0	0	0	NM_198056
chr3	38591456	0	0	0	1	0	0	0	NM_198056
chr3	38591457	0	0	0	1	0	0	0	NM_198056
chr3	38591458	0	0	0	1	0	0	0	NM_198056
chr3	38591459	0	0	0	1	0	0	0	NM_198056
chr3	38591460	0	0	0	1	0	0	0	NM_198056
chr3	38591461	0	0	0	1	0	0	0	NM_198056
chr3	38591462	0	0	0	1	0	0	0	NM_198056
chr3	38591463	0	0	0	1	0	0	0	NM_198056
chr3	38591464	0	0	0	1	0	0	0	NM_198056
chr3	38591465	0	0	0	1	0	0	0	NM_198056
chr3	38591466	0	0	0	1	0	0	0	NM_198056
chr3	38591467	0	0	0	1	0	0	0	NM_198056
chr3	38591468	0	0	0	1	0	0	0	NM_198056
chr3	38591469	0	0	0	1	0	0	0	NM_198056
chr3	38591470	0	0	0	1	0	0	0	NM_198056
chr3	38591471	0	0	0	1	0	0	0	NM_198056
chr3	38591472	0	0	0	1	0	0	0	NM_198056
chr3	38591473	0	0	0	1	0	0	0	NM_198056
chr3	38591474	0	0	0	1	0	0	0	NM_198056
chr3	38591475	0	0	0	1	0	0	0	NM_198056
chr3	38591476	0	0	0	1	0	0	0	NM_198056
chr3	38591477	0	0	0	1	0	0	0	NM_198056
chr3	38591478	0	0	0	1	0	0	0	NM_198056
chr3	38591479	0	0	0	1	0	0	0	NM_198056
chr3	38591480	0	0	0	1	0	0	0	NM_198056
chr3	38591481	0	0	0	1	0	0	0	NM_198056
chr3	38591482	0	0	0	1	0	0	0	NM_198056
chr3	38591483	0	0	0	1	0	0	0	NM_198056
chr3	38591484	0	0	0	1	0	0	0	NM_198056
