chr	site	depth	LMNA	TNNT2	SCNSA	MYBPC3	MYH6	MYH7
chr3	38596030	53	0	0	2	0	0	0	NM_198056
chr3	38596031	56	0	0	2	0	0	0	NM_198056
chr3	38596032	55	0	0	2	0	0	0	NM_198056
chr3	38596033	54	0	0	2	0	0	0	NM_198056
chr3	38596034	50	0	0	2	0	0	0	NM_198056
chr3	38596035	42	0	0	2	0	0	0	NM_198056
chr3	38596036	42	0	0	2	0	0	0	NM_198056
chr3	38596037	42	0	0	2	0	0	0	NM_198056
chr3	38596038	45	0	0	2	0	0	0	NM_198056
chr3	38596039	46	0	0	2	0	0	0	NM_198056
chr3	38596040	46	0	0	2	0	0	0	NM_198056
chr3	38596041	42	0	0	2	0	0	0	NM_198056
chr3	38596042	42	0	0	2	0	0	0	NM_198056
chr3	38596043	42	0	0	2	0	0	0	NM_198056
chr3	38596044	42	0	0	2	0	0	0	NM_198056
chr3	38596045	42	0	0	2	0	0	0	NM_198056
chr3	38596046	41	0	0	2	0	0	0	NM_198056
chr3	38596047	41	0	0	2	0	0	0	NM_198056
chr3	38596048	40	0	0	2	0	0	0	NM_198056
chr3	38596049	40	0	0	2	0	0	0	NM_198056
chr3	38596050	40	0	0	2	0	0	0	NM_198056
chr3	38596051	38	0	0	2	0	0	0	NM_198056
chr3	38596052	38	0	0	2	0	0	0	NM_198056
chr3	38596053	38	0	0	2	0	0	0	NM_198056
chr3	38596054	38	0	0	2	0	0	0	NM_198056
chr3	38596055	38	0	0	2	0	0	0	NM_198056
chr3	38596056	38	0	0	2	0	0	0	NM_198056
chr3	38596057	38	0	0	2	0	0	0	NM_198056
chr3	38596058	38	0	0	2	0	0	0	NM_198056
chr3	38596059	38	0	0	2	0	0	0	NM_198056
chr3	38597126	9	0	0	3	0	0	0	NM_198056
chr3	38597127	9	0	0	3	0	0	0	NM_198056
chr3	38597128	9	0	0	3	0	0	0	NM_198056
chr3	38597129	11	0	0	3	0	0	0	NM_198056
chr3	38597130	11	0	0	3	0	0	0	NM_198056
chr3	38597131	11	0	0	3	0	0	0	NM_198056
chr3	38597132	11	0	0	3	0	0	0	NM_198056
chr3	38597133	11	0	0	3	0	0	0	NM_198056
chr3	38597134	13	0	0	3	0	0	0	NM_198056
chr3	38597135	13	0	0	3	0	0	0	NM_198056
chr3	38597136	14	0	0	3	0	0	0	NM_198056
chr3	38597137	14	0	0	3	0	0	0	NM_198056
chr3	38597138	14	0	0	3	0	0	0	NM_198056
chr3	38597139	14	0	0	3	0	0	0	NM_198056
chr3	38597140	14	0	0	3	0	0	0	NM_198056
chr3	38597141	14	0	0	3	0	0	0	NM_198056
chr3	38597142	14	0	0	3	0	0	0	NM_198056
chr3	38597143	15	0	0	3	0	0	0	NM_198056
chr3	38597144	15	0	0	3	0	0	0	NM_198056
chr3	38597145	15	0	0	3	0	0	0	NM_198056
chr3	38597146	15	0	0	3	0	0	0	NM_198056
chr3	38597147	15	0	0	3	0	0	0	NM_198056
chr3	38597148	15	0	0	3	0	0	0	NM_198056
chr3	38597149	15	0	0	3	0	0	0	NM_198056
chr3	38597150	15	0	0	3	0	0	0	NM_198056
chr3	38597151	18	0	0	3	0	0	0	NM_198056
chr3	38597152	20	0	0	3	0	0	0	NM_198056
chr3	38597153	21	0	0	3	0	0	0	NM_198056
chr3	38597154	21	0	0	3	0	0	0	NM_198056
chr3	38597155	21	0	0	3	0	0	0	NM_198056
chr3	38597156	21	0	0	3	0	0	0	NM_198056
chr3	38597157	21	0	0	3	0	0	0	NM_198056
chr3	38597158	21	0	0	3	0	0	0	NM_198056
chr3	38597159	20	0	0	3	0	0	0	NM_198056
chr3	38597160	23	0	0	3	0	0	0	NM_198056
chr3	38597161	22	0	0	3	0	0	0	NM_198056
chr3	38597162	24	0	0	3	0	0	0	NM_198056
chr3	38597163	24	0	0	3	0	0	0	NM_198056
chr3	38597164	26	0	0	3	0	0	0	NM_198056
chr3	38597165	26	0	0	3	0	0	0	NM_198056
chr3	38597166	26	0	0	3	0	0	0	NM_198056
chr3	38597167	26	0	0	3	0	0	0	NM_198056
chr3	38597168	26	0	0	3	0	0	0	NM_198056
chr3	38597169	26	0	0	3	0	0	0	NM_198056
chr3	38597170	26	0	0	3	0	0	0	NM_198056
chr3	38597171	27	0	0	3	0	0	0	NM_198056
chr3	38597172	27	0	0	3	0	0	0	NM_198056
chr3	38597173	27	0	0	3	0	0	0	NM_198056
chr3	38597174	28	0	0	3	0	0	0	NM_198056
chr3	38597175	34	0	0	3	0	0	0	NM_198056
chr3	38597176	34	0	0	3	0	0	0	NM_198056
chr3	38597177	34	0	0	3	0	0	0	NM_198056
chr3	38597178	35	0	0	3	0	0	0	NM_198056
chr3	38597179	35	0	0	3	0	0	0	NM_198056
chr3	38597180	37	0	0	3	0	0	0	NM_198056
chr3	38597181	37	0	0	3	0	0	0	NM_198056
chr3	38597182	37	0	0	3	0	0	0	NM_198056
chr3	38597183	37	0	0	3	0	0	0	NM_198056
chr3	38597184	37	0	0	3	0	0	0	NM_198056
chr3	38597185	37	0	0	3	0	0	0	NM_198056
chr3	38597186	39	0	0	3	0	0	0	NM_198056
chr3	38597187	40	0	0	3	0	0	0	NM_198056
chr3	38597188	40	0	0	3	0	0	0	NM_198056
chr3	38597189	40	0	0	3	0	0	0	NM_198056
chr3	38597190	40	0	0	3	0	0	0	NM_198056
chr3	38597191	47	0	0	3	0	0	0	NM_198056
chr3	38597192	47	0	0	3	0	0	0	NM_198056
chr3	38597193	47	0	0	3	0	0	0	NM_198056
chr3	38597194	49	0	0	3	0	0	0	NM_198056
chr3	38597195	48	0	0	3	0	0	0	NM_198056
chr3	38597196	48	0	0	3	0	0	0	NM_198056
chr3	38597197	48	0	0	3	0	0	0	NM_198056
chr3	38597198	51	0	0	3	0	0	0	NM_198056
chr3	38597199	49	0	0	3	0	0	0	NM_198056
chr3	38597200	49	0	0	3	0	0	0	NM_198056
chr3	38597201	52	0	0	3	0	0	0	NM_198056
chr3	38597202	53	0	0	3	0	0	0	NM_198056
chr3	38597203	56	0	0	3	0	0	0	NM_198056
chr3	38597204	56	0	0	3	0	0	0	NM_198056
chr3	38597205	56	0	0	3	0	0	0	NM_198056
chr3	38597206	56	0	0	3	0	0	0	NM_198056
chr3	38597207	60	0	0	3	0	0	0	NM_198056
chr3	38597208	60	0	0	3	0	0	0	NM_198056
chr3	38597209	58	0	0	3	0	0	0	NM_198056
chr3	38597210	58	0	0	3	0	0	0	NM_198056
chr3	38597211	58	0	0	3	0	0	0	NM_198056
chr3	38597212	59	0	0	3	0	0	0	NM_198056
chr3	38597213	59	0	0	3	0	0	0	NM_198056
chr3	38597214	59	0	0	3	0	0	0	NM_198056
chr3	38597215	59	0	0	3	0	0	0	NM_198056
chr3	38597216	60	0	0	3	0	0	0	NM_198056
chr3	38597217	60	0	0	3	0	0	0	NM_198056
chr3	38597218	62	0	0	3	0	0	0	NM_198056
chr3	38597219	62	0	0	3	0	0	0	NM_198056
chr3	38597220	62	0	0	3	0	0	0	NM_198056
chr3	38597221	60	0	0	3	0	0	0	NM_198056
chr3	38597222	60	0	0	3	0	0	0	NM_198056
chr3	38597223	60	0	0	3	0	0	0	NM_198056
chr3	38597224	60	0	0	3	0	0	0	NM_198056
chr3	38597225	60	0	0	3	0	0	0	NM_198056
chr3	38597226	60	0	0	3	0	0	0	NM_198056
chr3	38597227	60	0	0	3	0	0	0	NM_198056
chr3	38597228	60	0	0	3	0	0	0	NM_198056
chr3	38597229	58	0	0	3	0	0	0	NM_198056
chr3	38597230	56	0	0	3	0	0	0	NM_198056
chr3	38597231	56	0	0	3	0	0	0	NM_198056
chr3	38597232	56	0	0	3	0	0	0	NM_198056
chr3	38597233	55	0	0	3	0	0	0	NM_198056
chr3	38597234	51	0	0	3	0	0	0	NM_198056
chr3	38597235	51	0	0	3	0	0	0	NM_198056
chr3	38597236	50	0	0	3	0	0	0	NM_198056
chr3	38597237	50	0	0	3	0	0	0	NM_198056
chr3	38597238	50	0	0	3	0	0	0	NM_198056
chr3	38597239	49	0	0	3	0	0	0	NM_198056
chr3	38597240	49	0	0	3	0	0	0	NM_198056
chr3	38597241	49	0	0	3	0	0	0	NM_198056
chr3	38597242	49	0	0	3	0	0	0	NM_198056
chr3	38597243	48	0	0	3	0	0	0	NM_198056
chr3	38597244	48	0	0	3	0	0	0	NM_198056
chr3	38597245	49	0	0	3	0	0	0	NM_198056
chr3	38597246	49	0	0	3	0	0	0	NM_198056
chr3	38597247	49	0	0	3	0	0	0	NM_198056
chr3	38597248	49	0	0	3	0	0	0	NM_198056
chr3	38597249	49	0	0	3	0	0	0	NM_198056
chr3	38597250	49	0	0	3	0	0	0	NM_198056
chr3	38597251	49	0	0	3	0	0	0	NM_198056
chr3	38597252	45	0	0	3	0	0	0	NM_198056
chr3	38597253	45	0	0	3	0	0	0	NM_198056
chr3	38597254	43	0	0	3	0	0	0	NM_198056
chr3	38597255	41	0	0	3	0	0	0	NM_198056
chr3	38597256	41	0	0	3	0	0	0	NM_198056
chr3	38597257	41	0	0	3	0	0	0	NM_198056
chr3	38597258	41	0	0	3	0	0	0	NM_198056
chr3	38597259	41	0	0	3	0	0	0	NM_198056
chr3	38597260	41	0	0	3	0	0	0	NM_198056
chr3	38597261	37	0	0	3	0	0	0	NM_198056
chr3	38597262	37	0	0	3	0	0	0	NM_198056
chr3	38597263	37	0	0	3	0	0	0	NM_198056
chr3	38597264	37	0	0	3	0	0	0	NM_198056
chr3	38597265	37	0	0	3	0	0	0	NM_198056
chr3	38597266	37	0	0	3	0	0	0	NM_198056
chr3	38597267	37	0	0	3	0	0	0	NM_198056
chr3	38597268	37	0	0	3	0	0	0	NM_198056
chr3	38597269	35	0	0	3	0	0	0	NM_198056
chr3	38597270	35	0	0	3	0	0	0	NM_198056
chr3	38597911	20	0	0	4	0	0	0	NM_198056
chr3	38597912	20	0	0	4	0	0	0	NM_198056
chr3	38597913	20	0	0	4	0	0	0	NM_198056
chr3	38597914	20	0	0	4	0	0	0	NM_198056
chr3	38597915	20	0	0	4	0	0	0	NM_198056
chr3	38597916	20	0	0	4	0	0	0	NM_198056
chr3	38597917	24	0	0	4	0	0	0	NM_198056
chr3	38597918	24	0	0	4	0	0	0	NM_198056
chr3	38597919	24	0	0	4	0	0	0	NM_198056
chr3	38597920	25	0	0	4	0	0	0	NM_198056
chr3	38597921	24	0	0	4	0	0	0	NM_198056
chr3	38597922	24	0	0	4	0	0	0	NM_198056
chr3	38597923	24	0	0	4	0	0	0	NM_198056
chr3	38597924	25	0	0	4	0	0	0	NM_198056
chr3	38597925	25	0	0	4	0	0	0	NM_198056
chr3	38597926	25	0	0	4	0	0	0	NM_198056
chr3	38597927	25	0	0	4	0	0	0	NM_198056
chr3	38597928	27	0	0	4	0	0	0	NM_198056
chr3	38597929	27	0	0	4	0	0	0	NM_198056
chr3	38597930	27	0	0	4	0	0	0	NM_198056
chr3	38597931	27	0	0	4	0	0	0	NM_198056
chr3	38597932	27	0	0	4	0	0	0	NM_198056
chr3	38597933	27	0	0	4	0	0	0	NM_198056
chr3	38597934	27	0	0	4	0	0	0	NM_198056
chr3	38597935	27	0	0	4	0	0	0	NM_198056
chr3	38597936	27	0	0	4	0	0	0	NM_198056
chr3	38597937	27	0	0	4	0	0	0	NM_198056
chr3	38597938	28	0	0	4	0	0	0	NM_198056
chr3	38597939	28	0	0	4	0	0	0	NM_198056
chr3	38597940	28	0	0	4	0	0	0	NM_198056
chr3	38597941	28	0	0	4	0	0	0	NM_198056
chr3	38597942	28	0	0	4	0	0	0	NM_198056
chr3	38597943	28	0	0	4	0	0	0	NM_198056
chr3	38597944	28	0	0	4	0	0	0	NM_198056
chr3	38597945	28	0	0	4	0	0	0	NM_198056
chr3	38597946	27	0	0	4	0	0	0	NM_198056
chr3	38597947	27	0	0	4	0	0	0	NM_198056
chr3	38597948	27	0	0	4	0	0	0	NM_198056
chr3	38597949	27	0	0	4	0	0	0	NM_198056
chr3	38597950	26	0	0	4	0	0	0	NM_198056
chr3	38597951	26	0	0	4	0	0	0	NM_198056
chr3	38597952	26	0	0	4	0	0	0	NM_198056
chr3	38597953	28	0	0	4	0	0	0	NM_198056
chr3	38597954	28	0	0	4	0	0	0	NM_198056
chr3	38597955	28	0	0	4	0	0	0	NM_198056
chr3	38597956	28	0	0	4	0	0	0	NM_198056
chr3	38597957	29	0	0	4	0	0	0	NM_198056
chr3	38597958	29	0	0	4	0	0	0	NM_198056
chr3	38597959	29	0	0	4	0	0	0	NM_198056
chr3	38597960	29	0	0	4	0	0	0	NM_198056
chr3	38597961	30	0	0	4	0	0	0	NM_198056
chr3	38597962	30	0	0	4	0	0	0	NM_198056
chr3	38597963	30	0	0	4	0	0	0	NM_198056
chr3	38597964	30	0	0	4	0	0	0	NM_198056
chr3	38597965	30	0	0	4	0	0	0	NM_198056
chr3	38597966	30	0	0	4	0	0	0	NM_198056
chr3	38597967	32	0	0	4	0	0	0	NM_198056
chr3	38597968	45	0	0	4	0	0	0	NM_198056
chr3	38597969	45	0	0	4	0	0	0	NM_198056
chr3	38597970	45	0	0	4	0	0	0	NM_198056
chr3	38597971	48	0	0	4	0	0	0	NM_198056
chr3	38597972	48	0	0	4	0	0	0	NM_198056
chr3	38597973	48	0	0	4	0	0	0	NM_198056
chr3	38597974	48	0	0	4	0	0	0	NM_198056
chr3	38597975	47	0	0	4	0	0	0	NM_198056
chr3	38597976	48	0	0	4	0	0	0	NM_198056
chr3	38597977	48	0	0	4	0	0	0	NM_198056
chr3	38597978	48	0	0	4	0	0	0	NM_198056
chr3	38597979	48	0	0	4	0	0	0	NM_198056
chr3	38597980	48	0	0	4	0	0	0	NM_198056
chr3	38597981	47	0	0	4	0	0	0	NM_198056
chr3	38597982	47	0	0	4	0	0	0	NM_198056
chr3	38597983	47	0	0	4	0	0	0	NM_198056
chr3	38597984	51	0	0	4	0	0	0	NM_198056
chr3	38597985	52	0	0	4	0	0	0	NM_198056
chr3	38597986	52	0	0	4	0	0	0	NM_198056
chr3	38597987	50	0	0	4	0	0	0	NM_198056
chr3	38597988	46	0	0	4	0	0	0	NM_198056
chr3	38597989	46	0	0	4	0	0	0	NM_198056
chr3	38597990	46	0	0	4	0	0	0	NM_198056
chr3	38597991	46	0	0	4	0	0	0	NM_198056
chr3	38597992	46	0	0	4	0	0	0	NM_198056
chr3	38597993	41	0	0	4	0	0	0	NM_198056
chr3	38597994	41	0	0	4	0	0	0	NM_198056
chr3	38597995	41	0	0	4	0	0	0	NM_198056
chr3	38597996	41	0	0	4	0	0	0	NM_198056
chr3	38597997	41	0	0	4	0	0	0	NM_198056
chr3	38597998	41	0	0	4	0	0	0	NM_198056
chr3	38597999	40	0	0	4	0	0	0	NM_198056
chr3	38598000	40	0	0	4	0	0	0	NM_198056
chr3	38598001	40	0	0	4	0	0	0	NM_198056
chr3	38598002	39	0	0	4	0	0	0	NM_198056
chr3	38598003	39	0	0	4	0	0	0	NM_198056
chr3	38598004	35	0	0	4	0	0	0	NM_198056
chr3	38598005	33	0	0	4	0	0	0	NM_198056
chr3	38598006	33	0	0	4	0	0	0	NM_198056
chr3	38598007	33	0	0	4	0	0	0	NM_198056
chr3	38598008	32	0	0	4	0	0	0	NM_198056
chr3	38598009	32	0	0	4	0	0	0	NM_198056
chr3	38598010	32	0	0	4	0	0	0	NM_198056
chr3	38598011	33	0	0	4	0	0	0	NM_198056
chr3	38598012	33	0	0	4	0	0	0	NM_198056
chr3	38598013	33	0	0	4	0	0	0	NM_198056
chr3	38598014	33	0	0	4	0	0	0	NM_198056
chr3	38598015	33	0	0	4	0	0	0	NM_198056
chr3	38598016	33	0	0	4	0	0	0	NM_198056
chr3	38598017	34	0	0	4	0	0	0	NM_198056
chr3	38598018	34	0	0	4	0	0	0	NM_198056
chr3	38598019	34	0	0	4	0	0	0	NM_198056
chr3	38598020	34	0	0	4	0	0	0	NM_198056
chr3	38598021	33	0	0	4	0	0	0	NM_198056
chr3	38598022	33	0	0	4	0	0	0	NM_198056
chr3	38598023	33	0	0	4	0	0	0	NM_198056
chr3	38598024	33	0	0	4	0	0	0	NM_198056
chr3	38598025	32	0	0	4	0	0	0	NM_198056
chr3	38598026	33	0	0	4	0	0	0	NM_198056
chr3	38598027	33	0	0	4	0	0	0	NM_198056
chr3	38598028	23	0	0	4	0	0	0	NM_198056
chr3	38598029	23	0	0	4	0	0	0	NM_198056
chr3	38598030	23	0	0	4	0	0	0	NM_198056
chr3	38598031	24	0	0	4	0	0	0	NM_198056
chr3	38598032	24	0	0	4	0	0	0	NM_198056
chr3	38598033	24	0	0	4	0	0	0	NM_198056
chr3	38598034	24	0	0	4	0	0	0	NM_198056
chr3	38598035	24	0	0	4	0	0	0	NM_198056
chr3	38598036	24	0	0	4	0	0	0	NM_198056
chr3	38598037	24	0	0	4	0	0	0	NM_198056
chr3	38598038	24	0	0	4	0	0	0	NM_198056
chr3	38598039	21	0	0	4	0	0	0	NM_198056
chr3	38598040	19	0	0	4	0	0	0	NM_198056
chr3	38598041	17	0	0	4	0	0	0	NM_198056
chr3	38598042	17	0	0	4	0	0	0	NM_198056
chr3	38598043	18	0	0	4	0	0	0	NM_198056
chr3	38598044	18	0	0	4	0	0	0	NM_198056
chr3	38598045	18	0	0	4	0	0	0	NM_198056
chr3	38598046	18	0	0	4	0	0	0	NM_198056
chr3	38598047	18	0	0	4	0	0	0	NM_198056
chr3	38598048	18	0	0	4	0	0	0	NM_198056
chr3	38598049	18	0	0	4	0	0	0	NM_198056
chr3	38598050	18	0	0	4	0	0	0	NM_198056
chr3	38598051	18	0	0	4	0	0	0	NM_198056
chr3	38598052	15	0	0	4	0	0	0	NM_198056
chr3	38598053	15	0	0	4	0	0	0	NM_198056
chr3	38598054	14	0	0	4	0	0	0	NM_198056
chr3	38598055	14	0	0	4	0	0	0	NM_198056
chr3	38598056	14	0	0	4	0	0	0	NM_198056
chr3	38598057	14	0	0	4	0	0	0	NM_198056
chr3	38598058	13	0	0	4	0	0	0	NM_198056
chr3	38598059	13	0	0	4	0	0	0	NM_198056
chr3	38598060	12	0	0	4	0	0	0	NM_198056
chr3	38598061	12	0	0	4	0	0	0	NM_198056
chr3	38598062	12	0	0	4	0	0	0	NM_198056
chr3	38598063	13	0	0	4	0	0	0	NM_198056
chr3	38598064	13	0	0	4	0	0	0	NM_198056
chr3	38598065	16	0	0	4	0	0	0	NM_198056
chr3	38598066	16	0	0	4	0	0	0	NM_198056
chr3	38598067	16	0	0	4	0	0	0	NM_198056
chr3	38598068	14	0	0	4	0	0	0	NM_198056
chr3	38598069	10	0	0	4	0	0	0	NM_198056
chr3	38598070	10	0	0	4	0	0	0	NM_198056
chr3	38598071	10	0	0	4	0	0	0	NM_198056
chr3	38598072	10	0	0	4	0	0	0	NM_198056
chr3	38598073	10	0	0	4	0	0	0	NM_198056
chr3	38598074	10	0	0	4	0	0	0	NM_198056
chr3	38598075	10	0	0	4	0	0	0	NM_198056
chr3	38598076	10	0	0	4	0	0	0	NM_198056
chr3	38598077	10	0	0	4	0	0	0	NM_198056
chr3	38598078	10	0	0	4	0	0	0	NM_198056
chr3	38598079	10	0	0	4	0	0	0	NM_198056
chr3	38598080	10	0	0	4	0	0	0	NM_198056
chr3	38598081	10	0	0	4	0	0	0	NM_198056
chr3	38598082	10	0	0	4	0	0	0	NM_198056
chr3	38598083	10	0	0	4	0	0	0	NM_198056
chr3	38598084	10	0	0	4	0	0	0	NM_198056
chr3	38598085	9	0	0	4	0	0	0	NM_198056
chr3	38598086	9	0	0	4	0	0	0	NM_198056
chr3	38598087	9	0	0	4	0	0	0	NM_198056
chr3	38598088	9	0	0	4	0	0	0	NM_198056
chr3	38598701	12	0	0	5	0	0	0	NM_198056
chr3	38598702	12	0	0	5	0	0	0	NM_198056
chr3	38598703	12	0	0	5	0	0	0	NM_198056
chr3	38598704	12	0	0	5	0	0	0	NM_198056
chr3	38598705	12	0	0	5	0	0	0	NM_198056
chr3	38598706	12	0	0	5	0	0	0	NM_198056
chr3	38598707	14	0	0	5	0	0	0	NM_198056
chr3	38598708	14	0	0	5	0	0	0	NM_198056
chr3	38598709	15	0	0	5	0	0	0	NM_198056
chr3	38598710	16	0	0	5	0	0	0	NM_198056
chr3	38598711	16	0	0	5	0	0	0	NM_198056
chr3	38598712	16	0	0	5	0	0	0	NM_198056
chr3	38598713	18	0	0	5	0	0	0	NM_198056
chr3	38598714	18	0	0	5	0	0	0	NM_198056
chr3	38598715	22	0	0	5	0	0	0	NM_198056
chr3	38598716	23	0	0	5	0	0	0	NM_198056
chr3	38598717	23	0	0	5	0	0	0	NM_198056
chr3	38598718	23	0	0	5	0	0	0	NM_198056
chr3	38598719	23	0	0	5	0	0	0	NM_198056
chr3	38598720	25	0	0	5	0	0	0	NM_198056
chr3	38598721	27	0	0	5	0	0	0	NM_198056
chr3	38598722	35	0	0	5	0	0	0	NM_198056
chr3	38598723	35	0	0	5	0	0	0	NM_198056
chr3	38598724	33	0	0	5	0	0	0	NM_198056
chr3	38598725	33	0	0	5	0	0	0	NM_198056
chr3	38598726	33	0	0	5	0	0	0	NM_198056
chr3	38598727	37	0	0	5	0	0	0	NM_198056
chr3	38598728	37	0	0	5	0	0	0	NM_198056
chr3	38598729	37	0	0	5	0	0	0	NM_198056
chr3	38598730	41	0	0	5	0	0	0	NM_198056
chr3	38598731	41	0	0	5	0	0	0	NM_198056
chr3	38598732	41	0	0	5	0	0	0	NM_198056
chr3	38598733	41	0	0	5	0	0	0	NM_198056
chr3	38598734	41	0	0	5	0	0	0	NM_198056
chr3	38598735	42	0	0	5	0	0	0	NM_198056
chr3	38598736	41	0	0	5	0	0	0	NM_198056
chr3	38598737	48	0	0	5	0	0	0	NM_198056
chr3	38598738	48	0	0	5	0	0	0	NM_198056
chr3	38598739	51	0	0	5	0	0	0	NM_198056
chr3	38598740	60	0	0	5	0	0	0	NM_198056
chr3	38598741	60	0	0	5	0	0	0	NM_198056
chr3	38598742	60	0	0	5	0	0	0	NM_198056
chr3	38598743	60	0	0	5	0	0	0	NM_198056
chr3	38598744	62	0	0	5	0	0	0	NM_198056
chr3	38598745	79	0	0	5	0	0	0	NM_198056
chr3	38598746	80	0	0	5	0	0	0	NM_198056
chr3	38598747	81	0	0	5	0	0	0	NM_198056
chr3	38598748	81	0	0	5	0	0	0	NM_198056
chr3	38598749	82	0	0	5	0	0	0	NM_198056
chr3	38598750	85	0	0	5	0	0	0	NM_198056
chr3	38598751	85	0	0	5	0	0	0	NM_198056
chr3	38598752	91	0	0	5	0	0	0	NM_198056
chr3	38598753	91	0	0	5	0	0	0	NM_198056
chr3	38598754	91	0	0	5	0	0	0	NM_198056
chr3	38598755	92	0	0	5	0	0	0	NM_198056
chr3	38598756	94	0	0	5	0	0	0	NM_198056
chr3	38598757	94	0	0	5	0	0	0	NM_198056
chr3	38598758	94	0	0	5	0	0	0	NM_198056
chr3	38598759	94	0	0	5	0	0	0	NM_198056
chr3	38598760	94	0	0	5	0	0	0	NM_198056
chr3	38598761	95	0	0	5	0	0	0	NM_198056
chr3	38598762	99	0	0	5	0	0	0	NM_198056
chr3	38598763	101	0	0	5	0	0	0	NM_198056
chr3	38598764	101	0	0	5	0	0	0	NM_198056
chr3	38598765	101	0	0	5	0	0	0	NM_198056
chr3	38598766	102	0	0	5	0	0	0	NM_198056
chr3	38598767	102	0	0	5	0	0	0	NM_198056
chr3	38598768	102	0	0	5	0	0	0	NM_198056
chr3	38598769	102	0	0	5	0	0	0	NM_198056
chr3	38598770	102	0	0	5	0	0	0	NM_198056
chr3	38598771	102	0	0	5	0	0	0	NM_198056
chr3	38598772	102	0	0	5	0	0	0	NM_198056
chr3	38598773	102	0	0	5	0	0	0	NM_198056
chr3	38598774	101	0	0	5	0	0	0	NM_198056
chr3	38598775	99	0	0	5	0	0	0	NM_198056
chr3	38598776	99	0	0	5	0	0	0	NM_198056
chr3	38598777	99	0	0	5	0	0	0	NM_198056
chr3	38598778	99	0	0	5	0	0	0	NM_198056
chr3	38598779	98	0	0	5	0	0	0	NM_198056
chr3	38598780	98	0	0	5	0	0	0	NM_198056
chr3	38598781	98	0	0	5	0	0	0	NM_198056
chr3	38598782	98	0	0	5	0	0	0	NM_198056
chr3	38598783	97	0	0	5	0	0	0	NM_198056
chr3	38598784	97	0	0	5	0	0	0	NM_198056
chr3	38598785	97	0	0	5	0	0	0	NM_198056
chr3	38598786	95	0	0	5	0	0	0	NM_198056
chr3	38598787	95	0	0	5	0	0	0	NM_198056
chr3	38598788	93	0	0	5	0	0	0	NM_198056
chr3	38598789	92	0	0	5	0	0	0	NM_198056
chr3	38598790	93	0	0	5	0	0	0	NM_198056
chr3	38598791	93	0	0	5	0	0	0	NM_198056
chr3	38598792	93	0	0	5	0	0	0	NM_198056
chr3	38598793	94	0	0	5	0	0	0	NM_198056
chr3	38598794	92	0	0	5	0	0	0	NM_198056
chr3	38601617	15	0	0	6	0	0	0	NM_198056
chr3	38601618	15	0	0	6	0	0	0	NM_198056
chr3	38601619	15	0	0	6	0	0	0	NM_198056
chr3	38601620	15	0	0	6	0	0	0	NM_198056
chr3	38601621	15	0	0	6	0	0	0	NM_198056
chr3	38601622	15	0	0	6	0	0	0	NM_198056
chr3	38601623	15	0	0	6	0	0	0	NM_198056
chr3	38601624	21	0	0	6	0	0	0	NM_198056
chr3	38601625	21	0	0	6	0	0	0	NM_198056
chr3	38601626	21	0	0	6	0	0	0	NM_198056
chr3	38601627	21	0	0	6	0	0	0	NM_198056
chr3	38601628	21	0	0	6	0	0	0	NM_198056
chr3	38601629	21	0	0	6	0	0	0	NM_198056
chr3	38601630	21	0	0	6	0	0	0	NM_198056
chr3	38601631	21	0	0	6	0	0	0	NM_198056
chr3	38601632	21	0	0	6	0	0	0	NM_198056
chr3	38601633	21	0	0	6	0	0	0	NM_198056
chr3	38601634	21	0	0	6	0	0	0	NM_198056
chr3	38601635	21	0	0	6	0	0	0	NM_198056
chr3	38601636	21	0	0	6	0	0	0	NM_198056
chr3	38601637	21	0	0	6	0	0	0	NM_198056
chr3	38601638	21	0	0	6	0	0	0	NM_198056
chr3	38601639	22	0	0	6	0	0	0	NM_198056
chr3	38601640	22	0	0	6	0	0	0	NM_198056
chr3	38601641	22	0	0	6	0	0	0	NM_198056
chr3	38601642	22	0	0	6	0	0	0	NM_198056
chr3	38601643	22	0	0	6	0	0	0	NM_198056
chr3	38601644	22	0	0	6	0	0	0	NM_198056
chr3	38601645	22	0	0	6	0	0	0	NM_198056
chr3	38601646	22	0	0	6	0	0	0	NM_198056
chr3	38601647	22	0	0	6	0	0	0	NM_198056
chr3	38601648	22	0	0	6	0	0	0	NM_198056
chr3	38601649	26	0	0	6	0	0	0	NM_198056
chr3	38601650	26	0	0	6	0	0	0	NM_198056
chr3	38601651	26	0	0	6	0	0	0	NM_198056
chr3	38601652	26	0	0	6	0	0	0	NM_198056
chr3	38601653	26	0	0	6	0	0	0	NM_198056
chr3	38601654	26	0	0	6	0	0	0	NM_198056
chr3	38601655	27	0	0	6	0	0	0	NM_198056
chr3	38601656	28	0	0	6	0	0	0	NM_198056
chr3	38601657	28	0	0	6	0	0	0	NM_198056
chr3	38601658	28	0	0	6	0	0	0	NM_198056
chr3	38601659	28	0	0	6	0	0	0	NM_198056
chr3	38601660	29	0	0	6	0	0	0	NM_198056
chr3	38601661	29	0	0	6	0	0	0	NM_198056
chr3	38601662	34	0	0	6	0	0	0	NM_198056
chr3	38601663	36	0	0	6	0	0	0	NM_198056
chr3	38601664	36	0	0	6	0	0	0	NM_198056
chr3	38601665	36	0	0	6	0	0	0	NM_198056
chr3	38601666	36	0	0	6	0	0	0	NM_198056
chr3	38601667	32	0	0	6	0	0	0	NM_198056
